Index,Cancer,Drug,Gene,Raw P value,Link
12412,Lung adenocarcinoma (LUAD),Cisplatin,JMJD7,0.02467794092,LINK
12413,Lung adenocarcinoma (LUAD),Cisplatin,PLA2G4B,0.02467794092,LINK
12414,Lung adenocarcinoma (LUAD),Cisplatin,RNA5SP393,0.02467794092,LINK
12415,Lung adenocarcinoma (LUAD),Cisplatin,SPTBN5,0.02467794092,LINK
12416,Lung adenocarcinoma (LUAD),Cisplatin,MIR4310,0.02467794092,LINK
12417,Lung adenocarcinoma (LUAD),Cisplatin,EHD4,0.02467794092,LINK
12418,Lung adenocarcinoma (LUAD),Cisplatin,PLA2G4E,0.02467794092,LINK
12419,Lung adenocarcinoma (LUAD),Cisplatin,PLA2G4D,0.02467794092,LINK
12420,Lung adenocarcinoma (LUAD),Cisplatin,PLA2G4F,0.02467794092,LINK
12421,Lung adenocarcinoma (LUAD),Cisplatin,VPS39,0.02467794092,LINK
12422,Lung adenocarcinoma (LUAD),Cisplatin,MIR627,0.02467794092,LINK
12423,Lung adenocarcinoma (LUAD),Cisplatin,TMEM87A,0.02467794092,LINK
12424,Lung adenocarcinoma (LUAD),Cisplatin,GANC,0.02467794092,LINK
12425,Lung adenocarcinoma (LUAD),Cisplatin,CAPN3,0.02467794092,LINK
12426,Lung adenocarcinoma (LUAD),Cisplatin,ZNF106,0.02467794092,LINK
12427,Lung adenocarcinoma (LUAD),Cisplatin,SNAP23,0.02467794092,LINK
12428,Lung adenocarcinoma (LUAD),Cisplatin,LRRC57,0.02467794092,LINK
12429,Lung adenocarcinoma (LUAD),Cisplatin,HAUS2,0.02467794092,LINK
12430,Lung adenocarcinoma (LUAD),Cisplatin,STARD9,0.02467794092,LINK
12431,Lung adenocarcinoma (LUAD),Cisplatin,snoU13|ENSG00000239025.1,0.02467794092,LINK
12432,Lung adenocarcinoma (LUAD),Cisplatin,CDAN1,0.02467794092,LINK
12433,Lung adenocarcinoma (LUAD),Cisplatin,TTBK2,0.02467794092,LINK
12434,Lung adenocarcinoma (LUAD),Cisplatin,UBR1,0.02467794092,LINK
12435,Lung adenocarcinoma (LUAD),Cisplatin,EPB42,0.02467794092,LINK
12436,Lung adenocarcinoma (LUAD),Cisplatin,TMEM62,0.02467794092,LINK
12437,Lung adenocarcinoma (LUAD),Cisplatin,CCNDBP1,0.02467794092,LINK
12438,Lung adenocarcinoma (LUAD),Cisplatin,TGM5,0.02467794092,LINK
12439,Lung adenocarcinoma (LUAD),Cisplatin,TGM7,0.02467794092,LINK
12440,Lung adenocarcinoma (LUAD),Cisplatin,LCMT2,0.02467794092,LINK
12441,Lung adenocarcinoma (LUAD),Cisplatin,ADAL,0.02467794092,LINK
12442,Lung adenocarcinoma (LUAD),Cisplatin,ZSCAN29,0.02467794092,LINK
12443,Lung adenocarcinoma (LUAD),Cisplatin,TUBGCP4,0.02467794092,LINK
12444,Lung adenocarcinoma (LUAD),Cisplatin,RN7SL487P,0.02467794092,LINK
12445,Lung adenocarcinoma (LUAD),Cisplatin,TP53BP1,0.02467794092,LINK
12446,Lung adenocarcinoma (LUAD),Cisplatin,MAP1A,0.02467794092,LINK
12447,Lung adenocarcinoma (LUAD),Cisplatin,PPIP5K1,0.02467794092,LINK
12448,Lung adenocarcinoma (LUAD),Cisplatin,CATSPER2P1,0.02467794092,LINK
12449,Lung adenocarcinoma (LUAD),Cisplatin,CATSPER2,0.02467794092,LINK
12450,Lung adenocarcinoma (LUAD),Cisplatin,CKMT1A,0.02467794092,LINK
12451,Lung adenocarcinoma (LUAD),Cisplatin,CKMT1B,0.02467794092,LINK
12452,Lung adenocarcinoma (LUAD),Cisplatin,STRC,0.02467794092,LINK
12453,Lung adenocarcinoma (LUAD),Cisplatin,snoU13|ENSG00000238494.1,0.02467794092,LINK
12454,Lung adenocarcinoma (LUAD),Cisplatin,snoU13|ENSG00000238535.1,0.02467794092,LINK
12455,Lung adenocarcinoma (LUAD),Cisplatin,PDIA3,0.02467794092,LINK
12456,Lung adenocarcinoma (LUAD),Cisplatin,ELL3,0.02467794092,LINK
12457,Lung adenocarcinoma (LUAD),Cisplatin,SERF2,0.02467794092,LINK
12458,Lung adenocarcinoma (LUAD),Cisplatin,HYPK,0.02467794092,LINK
12459,Lung adenocarcinoma (LUAD),Cisplatin,MIR1282,0.02467794092,LINK
12460,Lung adenocarcinoma (LUAD),Cisplatin,SERINC4,0.02467794092,LINK
12461,Lung adenocarcinoma (LUAD),Cisplatin,MFAP1,0.02467794092,LINK
12462,Lung adenocarcinoma (LUAD),Cisplatin,WDR76,0.02467794092,LINK
12463,Lung adenocarcinoma (LUAD),Cisplatin,FRMD5,0.02467794092,LINK
12464,Lung adenocarcinoma (LUAD),Cisplatin,CASC4,0.02467794092,LINK
12465,Lung adenocarcinoma (LUAD),Cisplatin,CTDSPL2,0.02467794092,LINK
12466,Lung adenocarcinoma (LUAD),Cisplatin,RN7SL347P,0.02467794092,LINK
12467,Lung adenocarcinoma (LUAD),Cisplatin,EIF3J,0.02467794092,LINK
12468,Lung adenocarcinoma (LUAD),Cisplatin,SPG11,0.02467794092,LINK
12469,Lung adenocarcinoma (LUAD),Cisplatin,PATL2,0.02467794092,LINK
12470,Lung adenocarcinoma (LUAD),Cisplatin,B2M,0.02467794092,LINK
12471,Lung adenocarcinoma (LUAD),Cisplatin,TRIM69,0.02467794092,LINK
12472,Lung adenocarcinoma (LUAD),Cisplatin,C15orf43,0.02467794092,LINK
12473,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,PEX2,0.02471062651,LINK
12474,Mesothelioma (MESO),Cisplatin,PGPEP1L,0.02477024186,LINK
12475,Mesothelioma (MESO),Cisplatin,SYNM,0.02477024186,LINK
12476,Mesothelioma (MESO),Cisplatin,TTC23,0.02477024186,LINK
12477,Mesothelioma (MESO),Cisplatin,LRRC28,0.02477024186,LINK
12478,Mesothelioma (MESO),Cisplatin,MEF2A,0.02477024186,LINK
12479,Mesothelioma (MESO),Cisplatin,DKFZP779J2370,0.02477024186,LINK
12480,Mesothelioma (MESO),Cisplatin,LYSMD4,0.02477024186,LINK
12481,Mesothelioma (MESO),Cisplatin,DNM1P46,0.02477024186,LINK
12482,Mesothelioma (MESO),Cisplatin,RN7SL484P,0.02477024186,LINK
12483,Mesothelioma (MESO),Cisplatin,ADAMTS17,0.02477024186,LINK
12484,Mesothelioma (MESO),Cisplatin,RNA5SP402,0.02477024186,LINK
12485,Mesothelioma (MESO),Cisplatin,CERS3,0.02477024186,LINK
12486,Mesothelioma (MESO),Cisplatin,SPATA41,0.02477024186,LINK
12487,Mesothelioma (MESO),Cisplatin,LINS,0.02477024186,LINK
12488,Mesothelioma (MESO),Cisplatin,ASB7,0.02477024186,LINK
12489,Mesothelioma (MESO),Cisplatin,ALDH1A3,0.02477024186,LINK
12490,Mesothelioma (MESO),Cisplatin,LRRK1,0.02477024186,LINK
12491,Mesothelioma (MESO),Cisplatin,CHSY1,0.02477024186,LINK
12492,Mesothelioma (MESO),Cisplatin,VIMP,0.02477024186,LINK
12493,Mesothelioma (MESO),Cisplatin,SNRPA1,0.02477024186,LINK
12494,Mesothelioma (MESO),Cisplatin,PCSK6,0.02477024186,LINK
12495,Mesothelioma (MESO),Cisplatin,DDX11L9,0.02477024186,LINK
12496,Mesothelioma (MESO),Cisplatin,DNM1P47,0.02477024186,LINK
12497,Mesothelioma (MESO),Cisplatin,FAM138E,0.02477024186,LINK
12498,Mesothelioma (MESO),Cisplatin,OR4F13P,0.02477024186,LINK
12499,Mesothelioma (MESO),Cisplatin,OR4F15,0.02477024186,LINK
12500,Mesothelioma (MESO),Cisplatin,OR4F4,0.02477024186,LINK
12501,Mesothelioma (MESO),Cisplatin,OR4F6,0.02477024186,LINK
12502,Mesothelioma (MESO),Cisplatin,RN7SL209P,0.02477024186,LINK
12503,Mesothelioma (MESO),Cisplatin,TARSL2,0.02477024186,LINK
12504,Mesothelioma (MESO),Cisplatin,TM2D3,0.02477024186,LINK
12505,Mesothelioma (MESO),Cisplatin,WASH3P,0.02477024186,LINK
12506,Mesothelioma (MESO),Cisplatin,snoU13|ENSG00000238502.1,0.02477024186,LINK
12507,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,FGF1,0.02484389491,LINK
12508,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ARHGAP26,0.02484389491,LINK
12509,Ovarian serous cystadenocarcinoma (OV),Cisplatin,NPFFR2,0.02484681252,LINK
12510,Ovarian serous cystadenocarcinoma (OV),Cisplatin,ADAMTS3,0.02484681252,LINK
12511,Ovarian serous cystadenocarcinoma (OV),Cisplatin,C17orf112,0.02486013027,LINK
12512,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MEPCE,0.02487327656,LINK
12513,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,PPP1R35,0.02487327656,LINK
12514,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,C7orf61,0.02487327656,LINK
12515,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SL161P,0.02487327656,LINK
12516,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TSC22D4,0.02487327656,LINK
12517,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,NYAP1,0.02487327656,LINK
12518,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SL416P,0.02487327656,LINK
12519,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,AGFG2,0.02487327656,LINK
12520,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,LRCH4,0.02487327656,LINK
12521,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SAP25,0.02487327656,LINK
12522,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,FBXO24,0.02487327656,LINK
12523,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MOSPD3,0.02487327656,LINK
12524,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,PCOLCE,0.02487327656,LINK
12525,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TFR2,0.02487327656,LINK
12526,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ACTL6B,0.02487327656,LINK
12527,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,GIGYF1,0.02487327656,LINK
12528,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,GNB2,0.02487327656,LINK
12529,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,POP7,0.02487327656,LINK
12530,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,EPO,0.02487327656,LINK
12531,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ZAN,0.02487327656,LINK
12532,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,EPHB4,0.02487327656,LINK
12533,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SL750P,0.02487327656,LINK
12534,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SLC12A9,0.02487327656,LINK
12535,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TRIP6,0.02487327656,LINK
12536,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SRRT,0.02487327656,LINK
12537,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ACHE,0.02487327656,LINK
12538,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,UFSP1,0.02487327656,LINK
12539,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SL549P,0.02487327656,LINK
12540,Ovarian serous cystadenocarcinoma (OV),Cisplatin,PLAG1,0.02498508555,LINK
12541,Ovarian serous cystadenocarcinoma (OV),Cisplatin,CHCHD7,0.02498508555,LINK
12542,Ovarian serous cystadenocarcinoma (OV),Cisplatin,SDR16C5,0.02498508555,LINK
12543,Ovarian serous cystadenocarcinoma (OV),Cisplatin,SDR16C6P,0.02498508555,LINK
12544,Ovarian serous cystadenocarcinoma (OV),Cisplatin,PENK,0.02498508555,LINK
12545,Ovarian serous cystadenocarcinoma (OV),Cisplatin,LINC00968,0.02498508555,LINK
12546,Ovarian serous cystadenocarcinoma (OV),Cisplatin,IMPAD1,0.02498508555,LINK
12547,Ovarian serous cystadenocarcinoma (OV),Cisplatin,BRD2,0.02505917712,LINK
12548,Ovarian serous cystadenocarcinoma (OV),Cisplatin,RN7SKP278,0.02514591002,LINK
12549,Lung squamous cell carcinoma (LUSC),Cisplatin,GBAS,0.02515087159,LINK
12550,Lung squamous cell carcinoma (LUSC),Cisplatin,PSPH,0.02515087159,LINK
12551,Lung squamous cell carcinoma (LUSC),Cisplatin,CCT6A,0.02515087159,LINK
12552,Lung squamous cell carcinoma (LUSC),Cisplatin,SNORA15|ENSG00000207168.1,0.02515087159,LINK
12553,Lung squamous cell carcinoma (LUSC),Cisplatin,SNORA22|ENSG00000206603.1,0.02515087159,LINK
12554,Lung squamous cell carcinoma (LUSC),Cisplatin,SUMF2,0.02515087159,LINK
12555,Lung squamous cell carcinoma (LUSC),Cisplatin,PHKG1,0.02515087159,LINK
12556,Lung squamous cell carcinoma (LUSC),Cisplatin,CHCHD2,0.02515087159,LINK
12557,Lung squamous cell carcinoma (LUSC),Cisplatin,snoU13|ENSG00000238673.1,0.02515087159,LINK
12558,Lung squamous cell carcinoma (LUSC),Cisplatin,NUPR1L,0.02515087159,LINK
12559,Lung squamous cell carcinoma (LUSC),Cisplatin,RN7SL816P,0.02515087159,LINK
12560,Lung squamous cell carcinoma (LUSC),Cisplatin,ZNF479,0.02515087159,LINK
12561,Lung squamous cell carcinoma (LUSC),Cisplatin,MIR3147,0.02515087159,LINK
12562,Lung squamous cell carcinoma (LUSC),Cisplatin,ZNF716,0.02515087159,LINK
12563,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SKP60,0.02515168765,LINK
12564,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00349,0.02515173709,LINK
12565,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00387,0.02515173709,LINK
12566,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00388,0.02515173709,LINK
12567,Lung squamous cell carcinoma (LUSC),Cisplatin,PHF2P2,0.02515173709,LINK
12568,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00442,0.02515173709,LINK
12569,Lung squamous cell carcinoma (LUSC),Cisplatin,RNA5SP24,0.02515173709,LINK
12570,Lung squamous cell carcinoma (LUSC),Cisplatin,TUBA3C,0.02515173709,LINK
12571,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00421,0.02515173709,LINK
12572,Lung squamous cell carcinoma (LUSC),Cisplatin,TPTE2,0.02515173709,LINK
12573,Lung squamous cell carcinoma (LUSC),Cisplatin,LINC00350,0.02515173709,LINK
12574,Lung squamous cell carcinoma (LUSC),Cisplatin,MPHOSPH8,0.02515173709,LINK
12575,Lung squamous cell carcinoma (LUSC),Cisplatin,PSPC1,0.02515173709,LINK
12576,Lung squamous cell carcinoma (LUSC),Cisplatin,RN7SL166P,0.02515173709,LINK
12577,Lung squamous cell carcinoma (LUSC),Cisplatin,ZMYM5,0.02515173709,LINK
12578,Lung squamous cell carcinoma (LUSC),Cisplatin,snoU13|ENSG00000238665.1,0.02515173709,LINK
12579,Ovarian serous cystadenocarcinoma (OV),Cisplatin,RNA5SP266,0.02515800506,LINK
12580,Lung squamous cell carcinoma (LUSC),Cisplatin,EEF1DP3,0.02521688005,LINK
12581,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SAMD5,0.02522173732,LINK
12582,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SASH1,0.02522173732,LINK
12583,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,UST,0.02522173732,LINK
12584,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TAB2,0.02522173732,LINK
12585,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SL234P,0.02522173732,LINK
12586,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SUMO4,0.02522173732,LINK
12587,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,KATNA1,0.02522173732,LINK
12588,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RAET1E,0.02522173732,LINK
12589,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RAET1G,0.02522173732,LINK
12590,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ULBP2,0.02522173732,LINK
12591,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ULBP1,0.02522173732,LINK
12592,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RAET1K,0.02522173732,LINK
12593,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RAET1L,0.02522173732,LINK
12594,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ULBP3,0.02522173732,LINK
12595,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,snoU13|ENSG00000238594.1,0.02522173732,LINK
12596,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MTHFD1L,0.02522173732,LINK
12597,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,AKAP12,0.02522173732,LINK
12598,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RNY4P20,0.02522173732,LINK
12599,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RN7SKP268,0.02522173732,LINK
12600,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,snoU13|ENSG00000238939.1,0.02522173732,LINK
12601,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ZBTB2,0.02522173732,LINK
12602,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RMND1,0.02522173732,LINK
12603,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,C6orf211,0.02522173732,LINK
12604,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,CCDC170,0.02522173732,LINK
12605,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ESR1,0.02522173732,LINK
12606,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SYNE1,0.02522173732,LINK
12607,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RNA5SP223,0.02522173732,LINK
12608,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MYCT1,0.02522173732,LINK
12609,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,VIP,0.02522173732,LINK
12610,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,FBXO5,0.02522173732,LINK
12611,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MTRF1L,0.02522173732,LINK
12612,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RGS17,0.02522173732,LINK
12613,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RNA5SP224,0.02522173732,LINK
12614,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,RNA5SP225,0.02522173732,LINK
12615,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,OPRM1,0.02522173732,LINK
12616,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,IPCEF1,0.02522173732,LINK
12617,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,CNKSR3,0.02522173732,LINK
12618,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SCAF8,0.02522173732,LINK
12619,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TIAM2,0.02522173732,LINK
12620,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,MIR1273C,0.02522173732,LINK
12621,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,U8|ENSG00000238963.1,0.02522173732,LINK
12622,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,TFB1M,0.02522173732,LINK
12623,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,CLDN20,0.02522173732,LINK
12624,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,ZC3H12D,0.0252312123,LINK
12625,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,PPIL4,0.0252312123,LINK
12626,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,GINM1,0.0252312123,LINK
12627,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,SNORA2|ENSG00000202343.1,0.0252312123,LINK
12628,Cervical squamous cell carcinoma and endocervical adenocarcinoma (CESC),Cisplatin,LRP11,0.0252312123,LINK
12629,Bladder Urothelial Carcinoma (BLCA),Cisplatin,RN7SL659P,0.02525385151,LINK
12630,Bladder Urothelial Carcinoma (BLCA),Cisplatin,RNA5SP293,0.02525385151,LINK
12631,Bladder Urothelial Carcinoma (BLCA),Cisplatin,ACTL7B,0.02525385151,LINK
12632,Bladder Urothelial Carcinoma (BLCA),Cisplatin,ACTL7A,0.02525385151,LINK
12633,Bladder Urothelial Carcinoma (BLCA),Cisplatin,IKBKAP,0.02525385151,LINK
12634,Bladder Urothelial Carcinoma (BLCA),Cisplatin,FAM206A,0.02525385151,LINK
12635,Bladder Urothelial Carcinoma (BLCA),Cisplatin,CTNNAL1,0.02525385151,LINK
12636,Bladder Urothelial Carcinoma (BLCA),Cisplatin,TMEM245,0.02525385151,LINK
12637,Bladder Urothelial Carcinoma (BLCA),Cisplatin,MIR32,0.02525385151,LINK
12638,Bladder Urothelial Carcinoma (BLCA),Cisplatin,FRRS1L,0.02525385151,LINK
12639,Bladder Urothelial Carcinoma (BLCA),Cisplatin,EPB41L4B,0.02525385151,LINK
12640,Ovarian serous cystadenocarcinoma (OV),Cisplatin,RNU4ATAC9P,0.02526476717,LINK
12641,Ovarian serous cystadenocarcinoma (OV),Cisplatin,RNU6ATAC5P,0.02526476717,LINK
12642,Bladder Urothelial Carcinoma (BLCA),Cisplatin,UPK1B,0.0252875561,LINK
12643,Bladder Urothelial Carcinoma (BLCA),Cisplatin,B4GALT4,0.0252875561,LINK
12644,Bladder Urothelial Carcinoma (BLCA),Cisplatin,ARHGAP31,0.0252875561,LINK
12645,Bladder Urothelial Carcinoma (BLCA),Cisplatin,TMEM39A,0.0252875561,LINK
12646,Bladder Urothelial Carcinoma (BLCA),Cisplatin,POGLUT1,0.0252875561,LINK
12647,Bladder Urothelial Carcinoma (BLCA),Cisplatin,TIMMDC1,0.0252875561,LINK
12648,Bladder Urothelial Carcinoma (BLCA),Cisplatin,CD80,0.0252875561,LINK
12649,Bladder Urothelial Carcinoma (BLCA),Cisplatin,ADPRH,0.0252875561,LINK
12650,Bladder Urothelial Carcinoma (BLCA),Cisplatin,PLA1A,0.0252875561,LINK
12651,Bladder Urothelial Carcinoma (BLCA),Cisplatin,POPDC2,0.0252875561,LINK
12652,Bladder Urothelial Carcinoma (BLCA),Cisplatin,COX17,0.0252875561,LINK
